,"技能","軍神咆哮 A+","味方全体のBusterカード性能をアップ[{0}](3ターン)＆自身に〔ギリシャ神話系男性〕特攻状態を付与[{0}](3ターン)"
,"被动","狂化 EX","自身のBusterカードの性能をアップ"
,"被动","神性 B","自身に与ダメージプラス状態を付与"
172,"402500","クリストファー・コロンブス"
,"宝具","？？？","敵全体に強力な攻撃[{0}]＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>","","？？？","？"
,"宝具","新天地探索航","敵全体に強力な攻撃[{0}]＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>","サンタマリア・ドロップアンカー","対軍宝具","A"
,"宝具","新天地探索航","敵全体に強力な攻撃[{0}]＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>","サンタマリア・ドロップアンカー","対軍宝具","A"
,"宝具","？？？","敵全体に強力な攻撃[{0}][g][o]▲[/o][/g]＆クリティカル発生率をダウン[g][o]▲[/o][/g](3ターン)<オーバーチャージで効果アップ>","","？？？","？"
,"宝具","新天地探索航","敵全体に強力な攻撃[{0}][g][o]▲[/o][/g]＆クリティカル発生率をダウン[g][o]▲[/o][/g](3ターン)<オーバーチャージで効果アップ>","サンタマリア・ドロップアンカー","対軍宝具","A+"
,"宝具","新天地探索航","敵全体に強力な攻撃[{0}][g][o]▲[/o][/g]＆クリティカル発生率をダウン[g][o]▲[/o][/g](3ターン)<オーバーチャージで効果アップ>","サンタマリア・ドロップアンカー","対軍宝具","A+"
,"宝具","？？？","不明","？？？","不明","？"
,"技能","嵐の航海者 B","味方全体の宝具威力をアップ[{0}](1ターン)＆攻撃力をアップ[{0}](1ターン)"
,"技能","不屈の意志 C","自身にガッツ状態を付与(1回・3ターン)＆NPを増やす[{0}]"
,"技能","コンキスタドール EX","自身のBusterカード性能をアップ(3ターン)[{0}]＆スターを獲得[{0}]"
,"被动","対魔力 D","自身の弱体耐性を少しアップ"
,"被动","騎乗 B","自身のQuickカードの性能をアップ"
173,"900500","シャーロック・ホームズ"
,"宝具","初歩的なことだ、友よ","敵全体の防御力をダウン[{0}](3ターン) ＋ 味方全体に無敵貫通状態を付与(3ターン)＆防御無視状態を付与(3ターン)＆クリティカル威力をアップ(3ターン)<オーバーチャージで効果アップ>","エレメンタリー・マイ・ディア","対人宝具／対界宝具","B"
,"技能","天賦の見識 A++","敵単体に宝具封印状態を付与(1ターン) ＋ スター獲得[{0}]"
,"技能","仮説推論 A+","自身のスター集中度をアップ[{0}](1ターン)＆弱体無効状態を付与(3ターン)"
,"技能","バリツ B++","自身のArtsカード性能をアップ[{0}](1ターン)＆回避状態を付与(1ターン)"
,"被动","陣地作成 EX","自身のArtsカードの性能をアップ"
174,"702800","ポール・バニヤン"
,"宝具","驚くべき偉業","敵全体に強力な攻撃[{0}]＆防御力をダウン(5ターン)<オーバーチャージで効果アップ>","マーベラス・エクスプロイツ","対軍宝具","A"
,"技能","愉快な仲間たち A","味方全体のBusterカード性能をアップ[{0}](3ターン)＆クリティカル威力をアップ[{0}](3ターン)"
,"技能","豆スープの湖 A","味方全体のHPを回復[{0}]"
,"技能","ポップコーンの吹雪 B","敵全体の防御力をダウン[{0}](3ターン)＆HP回復量をダウン[{0}](5ターン)"
,"被动","狂化 D","自身のBusterカードの性能を少しアップ"
175,"503200","ネロ・クラウディウス"
,"宝具","誉れ歌う黄金劇場","自身に無敵貫通状態を付与(1ターン)＆宝具威力をアップ(1ターン)<オーバーチャージで効果アップ> ＋ 敵全体に強力な攻撃[{0}]","ラウダレントゥム・ドムス・イルステリアス","対軍宝具","A"
,"技能","暴走特権 EX","自身のNPを増やす[{0}]＆HPが50%以下の間NP獲得量がアップ[{0}](3ターン)"
,"技能","七つの冠 C","自身の攻撃力をアップ[{0}](3ターン)＆防御力をアップ[{0}](3ターン)＆クラス相性の防御不利を打ち消す状態を付与(3ターン)"
,"技能","死なずのマグス A","味方単体にガッツ状態を付与(1回・3ターン)＆攻撃力をアップ[{0}](3ターン)"
,"被动","騎乗 B","自身のQuickカードの性能をアップ"
,"被动","陣地作成 A+","自身のArtsカードの性能をアップ"
,"被动","道具作成(奇) EX","自身のHP回復量をアップ"
176,"103100","フランケンシュタイン"
,"宝具","串刺の雷刃","敵単体に超強力な攻撃[{0}]＆確率でスタン状態を付与(1ターン)<オーバーチャージで確率アップ>＆帯電状態<ターン終了時に1度だけ周囲に極低確率でスタン状態(1ターン)を付与する状態>を付与","スキュアド・プラズマブレイド","対人宝具","Ｄ～Ｂ"
,"技能","サマー・ガルバニズム B+","<自身のNPが10%以上ある場合のみ使用可能>自身のNP獲得量をアップ[{0}](3ターン)＆自身のNPを10%減らす【デメリット】"
,"技能","虚ろなる酷暑への嘆き A","<自身のHPが500以上ある場合のみ使用可能>敵単体の攻撃力をダウン[{0}](3ターン)＆強化状態を解除 ＋ 自身のHPを500減らす【デメリット】"
,"技能","ほどほどロード C","自身の攻撃力をアップ[{0}](3ターン)＆宝具威力をアップ[{0}](3ターン)＆やけど状態を付与(5ターン)【デメリット】"
,"被动","対魔力 E","自身の弱体耐性を少しアップ"
,"被动","騎乗 EX","自身のQuickカードの性能をアップ"
,"被动","狂化 E","自身のBusterカードの性能を少しアップ"
177,"602800","ニトクリス"
,"宝具","穢れを漱げ、青く美しきナイル","敵全体に低確率で即死<オーバーチャージで確率アップ>＆強力な攻撃[{0}]＆防御力をダウン(3ターン)","スネフェル・イオテル・ナイル","対軍宝具","B"
,"技能","白き御衣 A","自身の防御力を大アップ(1ターン)＆防御力をアップ[{0}](3ターン)＆弱体耐性をアップ(3ターン)"
,"技能","ビーチパニック EX","自身にターゲット集中状態を付与(1ターン)＆被ダメージカット状態を付与[{0}](3回、5ターン)"
,"技能","熱砂の王道 A","自身の攻撃力をアップ[{0}](3ターン)＆宝具威力をアップ[{0}](3ターン)＆NP獲得量をアップ[{0}](3ターン)"
,"被动","気配遮断 A","自身のスター発生率をアップ"
,"被动","神性 B+","自身に与ダメージプラス状態を付与"
178,"702900","織田信長"
,"宝具","第六天魔王波旬～夏盛～","敵単体に超強力な〔神性〕特攻攻撃[{0}]<オーバーチャージで特攻威力アップ>","ノブナガ・ＴＨＥ・ロックンロール","対神宝具","E～EX"
,"技能","うつけ殺法 A","自身に回避状態を付与(1ターン)＆Busterカード性能をアップ[{0}](3ターン)"
,"技能","敦盛ビート B","自身に毎ターンスター獲得状態を付与[{0}](5ターン) ＋ 味方全体に毎ターンHP回復状態を付与[{0}](5ターン)＆毎ターンNP獲得状態を付与(5ターン)"
,"技能","渚の第六天魔王 A-","自身のスター集中度をアップ[{0}](1ターン)＆必中状態を付与(1ターン)＆〔炎上〕しているフィールドで攻撃力がアップ[{0}](3ターン)"
,"被动","狂化 C","自身のBusterカードの性能を少しアップ"
179,"402700","アルトリア・ペンドラゴン〔オルタ〕"
,"宝具","不撓燃えたつ勝利の剣","敵単体に超強力な攻撃[{0}]＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ> ＋ 自身のNPを少しリチャージ","セクエンス・モルガン","対人宝具","A"
,"技能","サマー・スイーパー！ A","自身の攻撃力をアップ[{0}](3ターン) ＋ 味方全体のQuickカード性能をアップ[{0}](3ターン)"
,"技能","コーチング A","味方単体のスキルチャージを1進める＆スター発生率をアップ[{0}](3ターン)＆HPを減少【デメリット】"
,"技能","リローデッド C","自身のQuickカード性能をアップ[{0}](1回、3ターン)"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","騎乗 B","自身のQuickカードの性能をアップ"
,"被动","単独行動 EX","自身のクリティカル威力をアップ"
180,"202800","エレナ・ブラヴァツキー"
,"宝具","金星神・白銀円環","敵全体に強力な攻撃[{0}]＆弱体耐性をダウン(3ターン)<オーバーチャージで効果アップ>＆防御力をダウン(3ターン)<オーバーチャージで効果アップ>","サナト・クマラ・ホイール","対軍宝具","B+"
,"技能","サマー・バケーション！ A+","味方全体のNPを増やす[{0}] ＋ 自身に毎ターンスター獲得状態を付与(5ターン)"
,"技能","ニャーフ！ B","自身に与ダメージをアップする状態を付与[{0}](5回、5ターン) ＋ 敵単体のチャージを1減らす"
,"技能","大佐の夏休み B","自身のArtsカード性能をアップ[{0}](1ターン)＆弱体無効状態を付与(1回、5ターン)"
,"被动","対魔力 C","自身の弱体耐性を少しアップ"
,"被动","単独行動 C","自身のクリティカル威力を少しアップ"
181,"302900","源頼光"
,"宝具","釈提桓因・金剛杵","敵単体に超強力な防御無視攻撃[{0}] ＋ スターを大量獲得<オーバーチャージで効果アップ>","しゃくだいかんいん・こんごうしょ","対人宝具","A+"
,"技能","影の風紀委員長 A","自身のスター集中度をアップ[{0}](1ターン)＆クリティカル威力をアップ[{0}](1ターン)"
,"技能","錬鉄手車 C","味方単体のBusterカード性能をアップ[{0}](3ターン)＆弱体状態を解除"
,"技能","サマー・カタストロフ EX","味方全体の攻撃力をアップ[{0}](3ターン)＆スター発生率をアップ[{0}](3ターン)"
,"被动","対魔力 C","自身の弱体耐性を少しアップ"
,"被动","騎乗 A+","自身のQuickカードの性能をアップ"
,"被动","狂化 C","自身のBusterカードの性能を少しアップ"
,"被动","神性 C","自身に与ダメージプラス状態を付与"
182,"402600","イシュタル"
,"宝具","神峰天廻る明星の虹","自身のQuickカード性能をアップ(1ターン)<オーバーチャージで効果アップ> ＋ 敵全体に強力な攻撃[{0}]","アンガルタ・セブンカラーズ","対人宝具","EX"
,"技能","輝ける水の衣 A","味方全体のQuickカード性能をアップ[{0}](3ターン)＆Busterカード性能をアップ[{0}](3ターン)＆NP獲得量をアップ[{0}](3ターン)"
,"技能","アクセルターン B","自身に回避状態を付与(1回)＆クリティカル威力をアップ[{0}](1ターン)"
,"技能","サマー・ブレイカー！ A","自身に無敵状態を付与(1回)＆クリティカル威力とスター発生率とNP獲得量と弱体耐性と回復量をアップ[{0}](1ターン)＆1ターン後に自身にスタン状態を付与(1ターン)【デメリット】"
,"被动","騎乗 EX","自身のQuickカードの性能をアップ"
,"被动","単独行動 A","自身のクリティカル威力をアップ"
,"被动","女神の神核 B","自身に与ダメージプラス状態を付与＆弱体耐性をアップ"
183,"303000","パールヴァティー"
,"宝具","恋見てせざるは愛無きなり","敵全体に強力な攻撃[{0}]＆中確率で魅了状態を付与(1ターン) ＋ 味方全体のNPを増やす<オーバーチャージで効果アップ>","トリシューラ・シャクティ","対軍宝具","EX"
,"技能","イマジナリ・アラウンド EX","自身のQuickカード性能をアップ[{0}](3ターン)＆NP獲得量をアップ[{0}](3ターン)"
,"技能","カーマの灰 EX","自身の攻撃力をアップ[{0}](1ターン)＆防御力をアップ[{0}](1ターン)＆スター発生率をアップ[{0}](1ターン)＆弱体耐性をアップ[{0}](1ターン)"
,"技能","女神の恩恵 A+","<自身のNPが10%以上ある時のみ使用可能>自身のNPを減らす【デメリット】 ＋ 味方単体のNPを増やす[{0}]＆HPを回復[{0}]"
,"被动","対魔力 A","自身の弱体耐性をアップ"
,"被动","女神の神核 B","自身に与ダメージプラス状態を付与＆弱体耐性をアップ"
184,"202100","巴御前"
,"宝具","？？？","敵単体に超強力な攻撃[{0}]＆クリティカル発生率をダウン(3ターン)＆やけど状態を付与(5ターン)＆延焼状態(やけどの効果量がアップする状態)を付与(5ターン)<オーバーチャージで効果アップ>","","？？？","？"
,"宝具","真言・聖観世音菩薩","敵単体に超強力な攻撃[{0}]＆クリティカル発生率をダウン(3ターン)＆やけど状態を付与(5ターン)＆延焼状態(やけどの効果量がアップする状態)を付与(5ターン)<オーバーチャージで効果アップ>","オン・アロリキヤ・ソワカ","対人宝具","B"
,"技能","鬼種の魔 B","味方全体の攻撃力をアップ[{0}](3ターン) ＋ 自身の宝具威力をアップ[{0}](3ターン)"
,"技能","乱戦の心得 B","自身にスター集中状態を付与[{0}](3ターン) ＋ 味方全体のスター発生率をアップ[{0}](3ターン)"
,"技能","血脈励起 A","自身にガッツ状態(1回・5ターン)を付与[{0}]＆最大HPをアップ[{0}](5ターン)"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","単独行動 A","自身のクリティカル威力をアップ"
,"被动","狂化 E","自身のBusterカードの性能を少しアップ"
185,"602900","望月千代女"
,"宝具","？？？","敵単体に超強力な攻撃[{0}]＆スキル封印状態を付与(1ターン)＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>","","？？？","？"
,"宝具","口寄せ・伊吹大明神縁起","敵単体に超強力な攻撃[{0}]＆スキル封印状態を付与(1ターン)＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>","くちよせ・いぶきだいみょうじんえんぎ","対人宝具","C"
,"技能","呪術(巫) C","敵単体に高確率で宝具封印状態を付与[{0}](1ターン)"
,"技能","おろちの呪 B","自身のArtsカード性能をアップ[{0}](3ターン)＆通常攻撃時に呪い状態(3ターン)を付与する状態を付与(3ターン)"
,"技能","甲賀流 A","自身に回避状態を付与(1ターン)＆NPを増やす[{0}]"
,"被动","気配遮断 A+","自身のスター発生率をアップ"
186,"301400","宝蔵院胤舜"
,"宝具","朧裏月十一式","自身の攻撃力をアップ[{0}](3ターン)＆スター発生率を大アップ(3ターン)<オーバーチャージで効果アップ>＆クリティカル威力を大アップ(3ターン)＆即死無効状態を付与(1ターン)＆回避状態を付与(1回)","おぼろうらづきじゅういちしき","対人宝具","C"
,"技能","宗和の心得 B","自身に必中状態を付与(3ターン)＆スター発生率をアップ[{0}](3ターン)"
,"技能","武の求道 B","自身のQuickカード性能をアップ[{0}](1ターン)＆精神異常耐性を大アップ(3ターン)"
,"技能","先の先 B+","敵単体に宝具封印状態を付与(1ターン)＆防御力ダウン[{0}](3ターン)"
,"被动","対魔力 D+","自身の弱体耐性を少しアップ"
187,"103200","柳生但馬守宗矩"
,"宝具","剣術無双・剣禅一如","敵単体に超強力な攻撃[{0}]＆攻撃力をダウン(3ターン)<オーバーチャージで効果アップ>","けんじゅつむそう・けんぜんいちにょ","対人奥義","A"
,"技能","新陰流 A++","自身のArtsカード性能をアップ[{0}](1ターン)＆Artsカードのスター集中度をアップ[{0}](1ターン)＆弱体耐性をアップ(1ターン)"
,"技能","水月 B","自身に回避状態を付与(1ターン)＆攻撃力をアップ[{0}](1ターン)"
,"技能","無刀取り A","敵単体の攻撃力を大ダウン[{0}](1ターン) ＋ 自身のNP獲得量をアップ[{0}](1ターン)"
,"被动","対魔力 C","自身の弱体耐性を少しアップ"
,"被动","騎乗 B","自身のQuickカードの性能をアップ"
188,"603000","加藤段蔵"
,"宝具","絡繰幻法・呑牛","敵全体に強力な〔魔性〕特攻攻撃[{0}]<オーバーチャージで特攻威力アップ>","からくりげんぽう・どんぎゅう","対獣宝具","C"
,"技能","人造四肢（絡繰） A++","自身のQuickカード性能をアップ[{0}](3ターン)＆Busterカード性能をアップ[{0}](3ターン)"
,"技能","忍術 A","味方単体に回避状態を付与(1ターン)＆スター発生率をアップ[{0}](1ターン)"
,"技能","絡繰幻法 B+","味方単体に無敵状態を付与(1ターン)＆スター発生率をアップ[{0}](1ターン)"
,"被动","気配遮断 A","自身のスター発生率をアップ"
189,"603100","刑部姫"
,"宝具","白鷺城の百鬼八天堂様","味方全体の防御力をアップ(3ターン)＆Quickカード性能をアップ(3ターン)<オーバーチャージで効果アップ>＆最大HPをアップ[{0}](3ターン)","はくろじょうのひゃっきはちてんどうさま","対城宝具（自身）","A+"
,"宝具","白鷺城の百鬼八天堂様","味方全体の防御力をアップ(3ターン)＆Quickカード性能をアップ(3ターン)<オーバーチャージで効果アップ>＆Busterカード性能をアップ(3ターン)[g][o]▲[/o][/g]<オーバーチャージで効果アップ>＆最大HPをアップ[{0}][g][o]▲[/o][/g](3ターン)","はくろじょうのひゃっきはちてんどうさま","対城宝具（自身）","EX"
,"技能","変化 A+","自身の防御力を大アップ(1ターン)＆防御力をアップ[{0}](3ターン)＆弱体耐性をアップ[{0}](3ターン)"
,"技能","千代紙操法 EX","味方単体のNPを増やす[{0}]＆スター発生率をアップ[{0}](3ターン)"
,"技能","城化物 A++","敵単体の防御力をダウン[{0}](1ターン)＆強化状態を解除"
,"被动","陣地作成 A+","自身のArtsカードの性能をアップ"
,"被动","気配遮断(陰) B","自身のスター発生率をアップ&弱体耐性をダウン【デメリット】"
,"被动","神性 C","自身に与ダメージプラス状態を付与"
190,"1000400","メカエリチャン"
,"宝具","鋼鉄天空魔嬢","敵単体に超強力な攻撃[{0}]＆防御強化状態を解除＆防御力をダウン(3ターン)<オーバーチャージで効果アップ>","ブレストゼロ・エリジェーベト","対軍個人宝具","B"
,"技能","無辜の怪獣 EX","自身に毎ターンスター獲得状態を付与[{0}](3ターン)＆防御力をアップ[{0}](3ターン)"
,"技能","オーバーロード改 C","自身のNPを増やす[{0}]＆HPを減少【デメリット】"
,"技能","ファイナルエリチャン C","自身の防御強化状態を解除【デメリット】＆宝具威力をアップ[{0}](1ターン)＆クリティカル威力をアップ[{0}](1ターン)"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","道具作成 B","自身の弱体付与成功率をアップ"
191,"1000500","メカエリチャンⅡ号機"
,"宝具","鋼鉄天空魔嬢","敵単体に超強力な攻撃[{0}]＆防御強化状態を解除＆防御力をダウン(3ターン)<オーバーチャージで効果アップ>","ブレストゼロ・エリジェーベト","対軍個人宝具","B"
,"技能","無辜の怪獣 EX","自身に毎ターンスター獲得状態を付与[{0}](3ターン)＆防御力をアップ[{0}](3ターン)"
,"技能","オーバーロード改 C","自身のNPを増やす[{0}]＆HPを減少【デメリット】"
,"技能","ファイナルエリチャン C","自身の防御強化状態を解除【デメリット】＆宝具威力をアップ[{0}](1ターン)＆クリティカル威力をアップ[{0}](1ターン)"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","道具作成 B","自身の弱体付与成功率をアップ"
192,"503300","キルケー"
,"宝具","禁断なる狂宴","敵単体に超強力な攻撃[{0}]＆豚化状態<特殊なスタン状態>を付与(一部の特別な敵には無効)(1ターン)＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>","メタボ・ピグレッツ","対人宝具","C"
,"技能","高速神言 B","自身のNPをものすごく増やす[{0}]"
,"技能","毒の食饌 A","敵全体に毒状態を付与[{0}](3ターン)＆防御力をダウン[{0}](3ターン)"
,"技能","出航の助言 A","味方全体のスター発生率をアップ[{0}](3ターン)＆弱体状態を解除"
,"被动","陣地作成 B","自身のArtsカードの性能をアップ"
,"被动","道具作成 A","自身の弱体付与成功率をアップ"
193,"303100","哪吒"
,"宝具","地飛爽霊 火尖槍","自身の宝具威力をアップ(1ターン)<オーバーチャージで効果アップ> ＋ 敵全体に強力な攻撃[{0}]＆やけど状態を付与(5ターン)","ちひそうれい かせんそう","対軍宝具","A"
,"技能","道術 A","自身のQuickカード性能をアップ[{0}](3ターン)＆Busterカード性能をアップ[{0}](3ターン)＆クリティカル威力をアップ[{0}](3ターン)"
,"技能","霊珠子 A","自身にガッツ状態(1回・5ターン)を付与[{0}]＆NPを増やす[{0}]"
,"技能","如来の加護  B","自身のスター集中度をアップ[{0}](1ターン)＆弱体状態を解除"
,"被动","対魔力 A","自身の弱体耐性をアップ"
194,"503400","シバの女王"
,"宝具","三つの謎かけ","敵単体に超強力な攻撃[{0}]＆防御力をダウン(3ターン)<オーバーチャージで効果アップ>＆攻撃力をダウン(3ターン)<オーバーチャージで効果アップ>＆HP回復量をダウン(3ターン)<オーバーチャージで効果アップ>","スリー・エニグマズ","対人宝具","B"
,"技能","カリスマ B-","味方全体の攻撃力をアップ[{0}](3ターン)"
,"技能","精霊の目 A","自身のクリティカル威力をアップ[{0}](1ターン)＆無敵貫通状態を付与(1ターン)"
,"技能","魔神の叡智 A","味方全体のArtsカード性能をアップ[{0}](3ターン)＆Busterカード性能をアップ[{0}](3ターン)＆スター獲得"
,"被动","陣地作成 C","自身のArtsカードの性能を少しアップ"
,"被动","対魔力 A","自身の弱体耐性をアップ"
195,"2500100","アビゲイル・ウィリアムズ"
,"宝具","光殻湛えし虚樹","敵単体の強化状態を解除＆超強力な攻撃[{0}]＆クリティカル発生率をダウン(1ターン)<オーバーチャージで効果UP>","クリフォー・ライゾォム","対人宝具","EX"
,"技能","信仰の祈り C","味方全体に毎ターンNP獲得状態を付与(3ターン)＆宝具威力をアップ[{0}](3ターン)"
,"技能","正気喪失 B","敵全体に恐怖状態を付与[{0}](3ターン)＆防御力をダウン[{0}](3ターン)"
,"技能","魔女裁判 A+","敵単体のチャージを1減らす＆攻撃力をダウン[{0}](3ターン)"
,"被动","領域外の生命 EX","自身に毎ターンスター2個獲得状態を付与＆弱体耐性をアップ"
,"被动","狂気 B","自身のBusterカードの性能をアップ"
,"被动","神性 B","自身に与ダメージプラス状態を付与"
196,"303200","エレシュキガル"
,"宝具","霊峰踏抱く冥府の鞴","自身のBusterカード性能をアップ(1ターン)<オーバーチャージで効果アップ> ＋ 敵全体に強力な攻撃[{0}] ＋ 〔冥界の護り〕状態の味方全体の攻撃力をアップ(3ターン)","クル・キガル・イルカルラ","対山宝具","A"
,"技能","秘められた大王冠 A","自身にさまざまな効果をランダムで付与[{0}]"
,"技能","魔力放出（檻） A+","自身のBusterカード性能をアップ[{0}](1ターン)＆NPを増やす[{0}]"
,"技能","冥界の護り EX","味方全体に〔冥界の護り〕状態<宝具「霊峰踏抱く冥府の鞴」の追加効果を受けられる状態>を付与(3ターン)＆防御力をアップ[{0}](3ターン)＆NP獲得量をアップ[{0}](3ターン)＆最大HPをアップ[{0}](3ターン)"
,"被动","対魔力 D","自身の弱体耐性を少しアップ"
,"被动","陣地作成 A+","自身のArtsカードの性能をアップ"
,"被动","女神の神核 B","自身に与ダメージプラス状態を付与＆弱体耐性をアップ"
197,"202200","アルテラ・ザ・サン〔タ〕"
,"宝具","聖夜の虹、軍神の剣","敵単体に超強力な攻撃[{0}] ＋ スターを大量獲得<オーバーチャージで効果アップ>","キャンディスター・フォトン・レイ","対界宝具","EX"
,"技能","星者の贈り物 B","味方単体のNPを増やす[{0}]＆スター発生率をアップ(3ターン)"
,"技能","虹の飴細工 B","味方単体の宝具威力をアップ[{0}](1ターン)＆クリティカル威力をアップ[{0}](1ターン)"
,"技能","きら星の紋章 EX","自身に無敵貫通状態を付与(3ターン)＆スター集中状態を付与[{0}](3ターン)＆防御力をアップ[{0}](3ターン)＆3ターン後にスタン状態(1ターン)になる状態を付与【デメリット】"
,"被动","対魔力 C","自身の弱体耐性を少しアップ"
,"被动","騎乗 EX","自身のQuickカードの性能をアップ"
,"被动","文明浸食 EX","自身のクリティカル威力をアップ"
,"被动","神性 B","自身に与ダメージプラス状態を付与"
198,"2500200","葛飾北斎"
,"宝具","冨嶽三十六景","敵全体に強力な〔人の力を持つ敵〕特攻攻撃[{0}] <オーバーチャージで特攻威力アップ>","ふがくさんじゅうろっけい","対軍宝具","A"
,"技能","森羅万象 A+","自身に回避状態を付与(1ターン)＆NPを増やす[{0}]"
,"技能","父娘の絆 A","自身のArtsカード性能をアップ[{0}](3ターン)＆強化解除耐性をアップ[{0}](1ターン)＆弱体耐性をアップ[{0}](1ターン)"
,"技能","雅号・異星蛸 B","自身にArtsカードによる攻撃時に対象に防御力ダウン[{0}](3ターン)を付与する状態を付与(3ターン)"
,"被动","領域外の生命 EX","自身に毎ターンスター2個獲得状態を付与＆弱体耐性をアップ"
,"被动","道具作成 B","自身の弱体付与成功率をアップ"
,"被动","陣地作成 D","自身のArtsカードの性能を少しアップ"
,"被动","神性 B","自身に与ダメージプラス状態を付与"
199,"603200","セミラミス"
,"宝具","虚栄の空中庭園","自身の宝具威力をアップ(1ターン)<オーバーチャージで効果アップ> ＋ 敵全体に強力な攻撃[{0}] ＋ 味方全体の防御力をアップ(3ターン)","ハンギングガーデンズ・オブ・バビロン","対界宝具","EX"
,"技能","使い魔（鳩） D","自身のNPを増やす[{0}] ＋ 敵全体の弱体耐性をダウン[{0}](1ターン)"
,"技能","二重召喚 B","自身のNP獲得量をアップ[{0}](3ターン)＆〔キャスター〕クラスに対する相性不利を打ち消す状態を付与(3ターン)"
,"技能","驕慢王の美酒 B+","<スターが8個以上ある場合のみ使用可能>敵全体に毒状態を付与[{0}](3ターン)＆Busterカード耐性をダウン[{0}](3ターン) ＋ スターを8個減らす【デメリット】"
,"被动","気配遮断 C+","自身のスター発生率を少しアップ"
,"被动","陣地作成 EX","自身のArtsカードの性能をアップ"
,"被动","道具作成 C","自身の弱体付与成功率を少しアップ"
,"被动","神性 C","自身に与ダメージプラス状態を付与"
200,"202900","浅上藤乃"
,"宝具","唯識・歪曲の魔眼","敵単体に超強力な攻撃[{0}]＆強化無効状態を付与(1回・3ターン)＆攻撃力をダウン(3ターン)<オーバーチャージで効果アップ>","ゆいしき・わいきょくのまがん","対界宝具","EX"
,"技能","歪曲の魔眼 EX","自身のBusterカード性能をアップ[{0}](3ターン)＆防御無視状態を付与(3ターン)＆NP獲得量アップ[{0}](3ターン)"
,"技能","千里眼（闇） C","自身に必中状態を付与(3ターン)＆スター獲得[{0}]"
,"技能","痛覚残留 A","自身に最大HPが2000減る状態を付与(3ターン)【デメリット】＆被ダメージカット状態を付与[{0}](3ターン)＆ガッツ状態を付与(1回・3ターン)"
,"被动","対魔力 D","自身の弱体耐性を少しアップ"
,"被动","単独行動 A+","自身のクリティカル威力をアップ"
,"被动","陣地作成 B","自身のArtsカードの性能をアップ"
201,"503500","アナスタシア"
,"宝具","疾走・精霊眼球","敵全体に強力な攻撃[{0}]＆防御力をダウン(3ターン)<オーバーチャージで効果アップ>＆スキル封印状態を付与(1ターン)","ヴィイ・ヴィイ・ヴィイ","精霊宝具","EX"
,"技能","透視の魔眼 D","自身に無敵貫通状態を付与(1ターン)＆Artsカード性能をアップ[{0}](1ターン) ＋ 敵単体の弱体耐性をダウン[{0}](1ターン)"
,"技能","絶凍のカリスマ B","味方全体の攻撃力をアップ[{0}](3ターン) ＋ 敵全体の攻撃力をダウン[{0}](3ターン)"
,"技能","シュヴィブジック B","自身のNPを増やす[{0}] ＋ 敵単体に低確率でスタン状態を付与[{0}](1ターン)"
,"被动","陣地作成 EX","自身のArtsカードの性能をアップ"
,"被动","妖精契約 A","自身の弱体耐性をアップ＆弱体付与成功率をアップ"
202,"703000","アタランテ〔オルタ〕"
,"宝具","闇天蝕射","敵単体に超強力な攻撃[{0}]＆宝具封印状態を付与(1ターン)＆呪い状態を付与(5ターン)<オーバーチャージで効果アップ>","タウロポロス・スキア・セルモクラスィア","対人宝具","A"
,"技能","自己進化 EX","自身のスター集中度をアップ[{0}](1ターン)＆スターを獲得[{0}]"
,"技能","アルカディア越え A","味方全体のQuickカード性能をアップ[{0}](1ターン)"
,"技能","野獣の論理 B","自身に回避状態を付与(1ターン)＆クリティカル威力をアップ[{0}](3ターン)"
,"被动","獣化 B","自身のBusterカードの性能をアップ＆スター発生率をアップ"
,"被动","単独行動 A","自身のクリティカル威力をアップ"
203,"503600","アヴィケブロン"
,"宝具","王冠：叡智の光","敵全体に強力な攻撃[{0}] ＋ 味方全体のNP獲得量をアップ(3ターン)<オーバーチャージで効果アップ>","ゴーレム・ケテルマルクト","対軍宝具","A+"
,"技能","数秘術 B","自身のArtsカード性能をアップ[{0}](3ターン)＆Busterカード性能をアップ[{0}](3ターン)"
,"技能","高速詠唱 B+","自身のNPをすごく増やす[{0}]"
,"技能","平穏の無花果 EX","自身に「自身がやられた時に味方全体に無敵状態(2回<Lv.10だと3回>・3ターン)を付与＆HPを回復[{0}]する状態」を付与(5ターン)"
,"被动","陣地作成 B","自身のArtsカードの性能をアップ"
,"被动","道具作成 B+","自身の弱体付与成功率をアップ"
204,"1100600","アントニオ・サリエリ"
